Index,Open,High,Low,Close,Volume,Date
631,0,18.25,17.5,17.56,310400,29-Jun-94
632,0,18.62,17.62,18.62,230800,30-Jun-94
633,0,18.56,18.12,18.44,176000,1-Jul-94
634,0,18.56,18.44,18.5,88400,5-Jul-94
635,0,18.5,18,18.19,163000,6-Jul-94
636,0,18.19,17.94,18.06,349400,7-Jul-94
637,0,18,17.81,18,217800,8-Jul-94
638,0,18,17.81,17.94,351200,11-Jul-94
639,0,17.94,17.75,17.75,403600,12-Jul-94
640,0,17.94,17.75,17.75,473800,13-Jul-94
641,0,18.25,17.75,18.19,640200,14-Jul-94
642,0,18.19,17.88,17.94,689600,15-Jul-94
643,0,18,17.94,17.94,91800,18-Jul-94
644,0,17.94,17.81,17.88,292000,19-Jul-94
645,0,17.81,17.56,17.62,110000,20-Jul-94
646,0,17.88,17.62,17.75,319800,21-Jul-94
647,0,18.25,17.75,18.12,357600,22-Jul-94
648,0,18.12,17.94,17.94,442200,25-Jul-94
649,0,18,17.94,17.94,54200,26-Jul-94
650,0,18,17.88,17.94,148200,27-Jul-94
651,0,18.25,18,18.12,416400,28-Jul-94
652,0,18.81,18.25,18.69,240400,29-Jul-94
653,0,18.94,18.5,18.94,154600,1-Aug-94
654,0,19.06,18.81,19.06,162800,2-Aug-94
655,0,19.06,19,19.06,113800,3-Aug-94
656,0,19.06,18.94,19,139800,4-Aug-94
657,0,18.88,18.44,18.5,155000,5-Aug-94
658,0,18.5,18.38,18.5,166600,8-Aug-94
659,0,18.88,18.44,18.75,245400,9-Aug-94
660,0,18.94,18.75,18.94,264600,10-Aug-94
661,0,19.5,18.94,19.31,412000,11-Aug-94
662,0,19.38,19.19,19.31,171200,12-Aug-94
663,0,19.88,19.31,19.75,391800,15-Aug-94
664,0,19.81,19.69,19.75,160200,16-Aug-94
665,0,19.81,19.31,19.31,373400,17-Aug-94
666,0,19.38,18.94,19,819800,18-Aug-94
667,0,19,18.69,18.69,278000,19-Aug-94
668,0,18.75,18.5,18.62,206200,22-Aug-94
669,0,19,18.56,18.81,622600,23-Aug-94
670,0,18.81,18.5,18.75,334200,24-Aug-94
671,0,19,18.62,18.94,504000,25-Aug-94
672,0,19.25,18.94,19.19,395400,26-Aug-94
673,0,19.31,19.06,19.25,435400,29-Aug-94
674,0,19.44,19.12,19.44,168200,30-Aug-94
675,0,19.5,19.12,19.19,404600,31-Aug-94
676,0,19.12,18.88,18.94,283400,1-Sep-94
677,0,19.06,18.69,18.81,89000,2-Sep-94
678,0,18.94,18.75,18.94,76000,6-Sep-94
679,0,19.5,19.06,19.5,286000,7-Sep-94
680,0,19.75,19.44,19.75,149000,8-Sep-94
681,0,19.69,19.19,19.19,69000,9-Sep-94
682,0,19.25,18.88,18.88,61600,12-Sep-94
683,0,19.06,18.88,18.94,198600,13-Sep-94
684,0,19.25,19,19.12,396200,14-Sep-94
685,0,19.81,19.12,19.75,317800,15-Sep-94
686,0,19.94,19.62,19.88,531000,16-Sep-94
687,0,20.06,19.88,19.88,546200,19-Sep-94
688,0,19.81,19.75,19.81,256400,20-Sep-94
689,0,19.81,19.12,19.19,696200,21-Sep-94
690,0,19.19,18.75,18.88,1284000,22-Sep-94
691,0,18.94,18.69,18.94,472800,23-Sep-94
692,0,18.94,18.75,18.81,91600,26-Sep-94
693,0,18.75,18.5,18.62,104400,27-Sep-94
694,0,18.88,18.56,18.75,353400,28-Sep-94
695,0,18.81,18.69,18.75,46600,29-Sep-94
696,0,18.75,18.5,18.75,187600,30-Sep-94
697,0,18.81,18.69,18.69,363400,3-Oct-94
698,0,18.62,18.19,18.19,182000,4-Oct-94
699,0,18.19,17.62,17.69,338400,5-Oct-94
700,0,17.75,17.62,17.75,303600,6-Oct-94
701,0,17.94,17.75,17.94,140000,7-Oct-94
702,0,18.19,17.94,18.12,193000,10-Oct-94
703,0,18.38,18.19,18.38,138200,11-Oct-94
704,0,18.38,18.25,18.31,105800,12-Oct-94
705,0,18.38,18.12,18.19,279200,13-Oct-94
706,0,18.19,17.81,17.81,476600,14-Oct-94
707,0,17.88,17.62,17.62,239800,17-Oct-94
708,0,17.69,17.5,17.62,252200,18-Oct-94
709,0,17.62,17.5,17.62,199800,19-Oct-94
710,0,17.56,17.5,17.56,73400,20-Oct-94
711,0,17.56,17.44,17.56,137600,21-Oct-94
712,0,17.75,17.62,17.69,416800,24-Oct-94
713,0,18.44,17.06,18.38,1320400,25-Oct-94
714,0,18.44,17.81,18.38,917200,26-Oct-94
715,0,18.44,18.12,18.38,493000,27-Oct-94
716,0,18.69,18.38,18.62,616400,28-Oct-94
717,0,19,18.56,18.88,790800,31-Oct-94
718,0,19.12,18.81,19.06,1178800,1-Nov-94
719,0,19.19,19,19.12,468600,2-Nov-94
720,0,19.25,19.12,19.12,483200,3-Nov-94
721,0,19.12,18.81,18.88,353600,4-Nov-94
722,0,18.88,18.69,18.75,377200,7-Nov-94
723,0,19,18.62,18.94,452200,8-Nov-94
724,0,19.19,19,19.19,800400,9-Nov-94
725,0,19.25,19,19.19,668200,10-Nov-94
726,0,19.19,19.06,19.12,276400,11-Nov-94
727,0,19.31,19.12,19.25,420600,14-Nov-94
728,0,19.25,19.12,19.19,408000,15-Nov-94
729,0,19.19,19.06,19.19,812200,16-Nov-94
730,0,19.19,18.94,18.94,381400,17-Nov-94
731,0,18.94,18.69,18.88,197800,18-Nov-94
732,0,18.81,18.69,18.75,348200,21-Nov-94
733,0,18.69,18.25,18.31,332400,22-Nov-94
734,0,18.31,17.88,18.06,458200,23-Nov-94
735,0,18.12,18,18,102200,25-Nov-94
736,0,18.19,17.62,17.62,325400,28-Nov-94
737,0,18.25,17.62,18,368200,29-Nov-94
738,0,18.25,18,18.19,438400,30-Nov-94
739,0,18.31,18,18,461800,1-Dec-94
740,0,18.12,17.88,18,386000,2-Dec-94
741,0,18.12,17.81,17.94,290400,5-Dec-94
742,0,17.94,17.69,17.69,495400,6-Dec-94
743,0,17.75,17.38,17.38,384400,7-Dec-94
744,0,17.44,16.94,17.06,257000,8-Dec-94
745,0,17.19,17,17.06,506000,9-Dec-94
746,0,17.19,16.88,17,332800,12-Dec-94
747,0,17.06,16.88,16.94,334400,13-Dec-94
748,0,17,16.88,16.88,348400,14-Dec-94
749,0,17.12,16.88,17,505400,15-Dec-94
750,0,17.19,16.94,17.12,168600,16-Dec-94
751,0,17.25,16.88,17.12,488200,19-Dec-94
752,0,17.38,17.12,17.31,199200,20-Dec-94
753,0,17.62,17.31,17.5,318000,21-Dec-94
754,0,17.69,17.5,17.56,255400,22-Dec-94
755,0,17.88,17.44,17.81,243600,23-Dec-94
756,0,17.94,17.62,17.88,220800,27-Dec-94
757,0,17.94,17.81,17.94,147000,28-Dec-94
758,0,17.94,17.88,17.88,264400,29-Dec-94
759,0,18,17.88,17.94,167200,30-Dec-94
760,0,18.06,17.94,18.06,237600,3-Jan-95
761,0,18.12,18,18.06,261000,4-Jan-95
762,0,18.06,17.81,17.88,309200,5-Jan-95
763,0,17.94,17.62,17.62,261800,6-Jan-95
764,0,17.75,17.56,17.69,187800,9-Jan-95
765,0,18.38,17.94,18.12,904400,10-Jan-95
766,0,18.38,18.12,18.38,340400,11-Jan-95
767,0,18.56,18.25,18.56,310400,12-Jan-95
768,0,18.88,18.62,18.81,272800,13-Jan-95
769,0,19.12,18.81,19,549800,16-Jan-95
770,0,19.56,19,19.56,682000,17-Jan-95
771,0,19.81,19.25,19.81,381800,18-Jan-95
772,0,19.88,19.69,19.81,741800,19-Jan-95
